Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Starting Age,Age_Group,Starting_Age_Group
1464,34,Female,11,Technology,11649,Fair,High,Average,0,No,47,Master’s Degree,Single,1,Entry,Medium,59,No,No,No,Excellent,Low,Left,23,25-34,18-25
69755,49,Female,22,Education,5365,Poor,High,Average,0,Yes,15,Associate Degree,Divorced,4,Entry,Large,32,No,No,Yes,Good,Medium,Stayed,27,45-54,25-34
12636,43,Male,22,Technology,9662,Good,Very High,Average,1,No,96,Associate Degree,Married,1,Senior,Medium,47,No,No,No,Fair,High,Stayed,21,35-44,18-25
48274,53,Female,29,Media,5614,Good,High,Average,3,No,44,High School,Married,1,Entry,Large,94,No,No,No,Fair,Medium,Stayed,24,45-54,18-25
48620,33,Female,15,Education,4519,Fair,High,Average,2,Yes,77,Associate Degree,Single,1,Senior,Large,50,Yes,No,No,Good,Medium,Stayed,18,25-34,18-25
46321,44,Male,17,Technology,7103,Fair,Very High,Average,0,Yes,93,Master’s Degree,Single,3,Senior,Large,26,No,No,Yes,Good,Medium,Left,27,35-44,25-34
48760,42,Female,19,Finance,7096,Good,High,Average,1,No,62,Bachelor’s Degree,Divorced,1,Entry,Large,78,No,No,No,Excellent,Low,Stayed,23,35-44,18-25
13401,59,Male,37,Healthcare,9153,Excellent,Very High,Average,1,No,75,PhD,Single,2,Mid,Medium,88,No,No,No,Good,Medium,Left,22,55-64,18-25
48220,52,Female,25,Healthcare,8152,Excellent,High,Average,1,No,53,Associate Degree,Married,1,Entry,Small,69,Yes,No,No,Good,Medium,Stayed,27,45-54,25-34
68936,53,Female,31,Technology,13023,Good,High,Below Average,1,Yes,19,Bachelor’s Degree,Single,0,Mid,Large,108,No,No,No,Fair,Medium,Left,22,45-54,18-25
2009,53,Male,8,Education,3556,Fair,Medium,Average,2,Yes,69,Associate Degree,Married,1,Entry,Medium,40,No,No,Yes,Fair,Very High,Left,45,45-54,45-54
50454,21,Female,2,Finance,6965,Good,High,Average,0,No,97,Master’s Degree,Divorced,2,Senior,Small,7,No,No,No,Poor,High,Stayed,19,18-25,18-25
41933,57,Male,29,Education,3798,Good,High,Average,0,No,55,High School,Married,1,Mid,Medium,89,Yes,No,No,Poor,Medium,Stayed,28,55-64,25-34
62359,38,Male,16,Education,4739,Good,High,High,0,No,75,Associate Degree,Married,1,Entry,Large,36,No,No,No,Poor,Medium,Left,22,35-44,18-25
50205,22,Male,2,Finance,7889,Good,Very High,Average,3,Yes,15,Bachelor’s Degree,Divorced,0,Mid,Medium,77,No,No,No,Poor,Medium,Stayed,20,18-25,18-25
11077,31,Female,7,Education,5693,Good,High,Below Average,1,No,43,Master’s Degree,Single,0,Senior,Medium,22,No,No,No,Poor,Medium,Stayed,24,25-34,18-25
52413,46,Male,15,Education,4015,Good,Very High,Below Average,0,Yes,11,Associate Degree,Single,0,Entry,Medium,69,No,No,No,Good,Low,Left,31,45-54,25-34
58538,33,Female,4,Technology,8686,Good,Very High,Average,1,Yes,91,Bachelor’s Degree,Married,0,Mid,Large,46,No,No,Yes,Poor,High,Stayed,29,25-34,25-34
73870,26,Male,5,Healthcare,9161,Excellent,High,High,0,No,30,PhD,Divorced,1,Senior,Large,54,No,No,Yes,Good,Low,Stayed,21,25-34,18-25
67887,56,Male,22,Education,6235,Fair,High,Average,0,No,70,Bachelor’s Degree,Married,2,Entry,Medium,66,Yes,No,No,Poor,Medium,Stayed,34,55-64,25-34
25087,31,Female,3,Technology,7123,Fair,Low,Below Average,0,No,90,Associate Degree,Single,2,Mid,Medium,62,No,No,No,Good,High,Left,28,25-34,25-34
30265,55,Female,18,Technology,9140,Good,High,Below Average,2,Yes,21,Master’s Degree,Divorced,1,Entry,Medium,57,No,No,No,Good,Medium,Stayed,37,55-64,35-44
58729,55,Male,9,Technology,9466,Good,Low,High,0,No,31,Bachelor’s Degree,Married,0,Entry,Medium,24,No,No,No,Good,Medium,Left,46,55-64,45-54
37089,27,Male,7,Technology,12403,Excellent,Very High,Average,2,No,8,High School,Married,0,Mid,Medium,52,No,Yes,No,Fair,Low,Left,20,25-34,18-25
53984,50,Male,19,Finance,4760,Good,High,Average,2,No,24,High School,Single,4,Senior,Medium,66,Yes,No,No,Fair,Low,Stayed,31,45-54,25-34
15171,24,Female,5,Healthcare,7768,Poor,Very High,High,0,Yes,30,Associate Degree,Single,2,Mid,Medium,77,Yes,No,No,Poor,Low,Left,19,18-25,18-25
16542,41,Male,19,Technology,8719,Fair,High,Below Average,2,No,98,Bachelor’s Degree,Single,1,Senior,Medium,87,No,No,No,Excellent,Medium,Left,22,35-44,18-25
48454,28,Female,7,Education,4673,Good,Medium,Average,0,Yes,87,High School,Single,1,Mid,Large,43,No,No,No,Fair,Very High,Left,21,25-34,18-25
35126,56,Female,15,Technology,8565,Good,Low,Average,0,No,92,Bachelor’s Degree,Married,3,Senior,Medium,58,No,No,No,Excellent,Low,Stayed,41,55-64,35-44
46712,41,Male,1,Education,5203,Good,High,Average,1,No,41,Master’s Degree,Divorced,5,Entry,Large,53,No,No,Yes,Good,Medium,Left,40,35-44,35-44
20301,42,Female,18,Technology,7884,Excellent,High,Average,2,No,56,Bachelor’s Degree,Married,3,Mid,Large,72,No,No,Yes,Good,Medium,Left,24,35-44,18-25
66543,33,Male,10,Technology,7007,Fair,High,High,0,No,9,PhD,Married,0,Mid,Medium,69,No,No,Yes,Fair,High,Stayed,23,25-34,18-25
63899,58,Male,2,Technology,8209,Fair,High,High,1,No,68,Bachelor’s Degree,Single,3,Entry,Medium,21,No,No,No,Excellent,High,Left,56,55-64,55-64
23840,32,Female,8,Education,3864,Fair,High,High,0,No,53,Bachelor’s Degree,Married,5,Entry,Medium,21,No,No,No,Good,Low,Left,24,25-34,18-25
43450,55,Male,33,Media,6726,Fair,Very High,Average,0,Yes,17,PhD,Divorced,3,Senior,Large,88,No,No,No,Good,Low,Stayed,22,55-64,18-25
73037,54,Female,19,Healthcare,5970,Excellent,Medium,Average,2,No,60,Master’s Degree,Married,4,Senior,Small,29,No,No,Yes,Fair,Low,Stayed,35,45-54,35-44
41449,54,Male,32,Healthcare,9071,Fair,Very High,Average,0,No,39,Associate Degree,Married,4,Entry,Large,65,No,No,No,Fair,Low,Stayed,22,45-54,18-25
67578,48,Female,12,Technology,10721,Good,Medium,Low,0,No,97,Bachelor’s Degree,Married,3,Mid,Large,62,Yes,No,No,Good,Low,Stayed,36,45-54,35-44
17891,48,Female,18,Education,3779,Good,High,Low,1,No,23,Bachelor’s Degree,Married,1,Senior,Small,61,No,No,No,Good,Low,Stayed,30,45-54,25-34
38972,32,Male,2,Technology,7442,Fair,High,Average,0,No,59,Master’s Degree,Single,5,Entry,Large,13,No,No,No,Fair,Medium,Left,30,25-34,25-34
4816,55,Male,37,Technology,10249,Excellent,High,High,0,No,17,Associate Degree,Married,3,Senior,Large,38,No,No,No,Good,Very High,Stayed,18,55-64,18-25
70837,32,Female,3,Healthcare,8679,Fair,High,High,0,No,72,Associate Degree,Divorced,0,Mid,Medium,14,No,No,No,Fair,Low,Left,29,25-34,25-34
33699,48,Female,27,Technology,6916,Fair,Low,Average,1,No,63,PhD,Married,1,Mid,Medium,100,No,No,No,Poor,High,Stayed,21,45-54,18-25
57274,51,Female,20,Media,5562,Excellent,High,High,0,No,6,Bachelor’s Degree,Single,1,Mid,Medium,94,No,No,No,Good,High,Stayed,31,45-54,25-34
74464,40,Male,8,Technology,9892,Fair,High,Below Average,3,No,73,High School,Married,1,Mid,Medium,82,No,No,No,Fair,Low,Stayed,32,35-44,25-34
22689,27,Female,9,Technology,9384,Fair,Low,Average,0,Yes,38,High School,Single,0,Entry,Small,64,No,No,No,Fair,Medium,Left,18,25-34,18-25
56217,45,Female,21,Technology,8600,Good,High,Below Average,0,No,16,Bachelor’s Degree,Single,1,Mid,Small,54,No,No,No,Good,Very High,Left,24,45-54,18-25
6195,25,Female,2,Finance,8773,Excellent,Medium,Average,0,No,42,High School,Married,2,Mid,Medium,42,Yes,No,Yes,Good,Low,Stayed,23,25-34,18-25
69409,54,Male,22,Healthcare,8066,Fair,Very High,Below Average,2,No,36,Master’s Degree,Married,4,Entry,Medium,58,No,No,Yes,Good,Low,Left,32,45-54,25-34
11127,32,Female,3,Education,4790,Poor,High,Average,1,No,86,High School,Divorced,3,Mid,Medium,48,No,No,No,Good,Medium,Stayed,29,25-34,25-34
61495,41,Male,8,Media,5907,Fair,High,Low,2,Yes,91,Associate Degree,Married,2,Entry,Large,32,No,No,No,Good,High,Left,33,35-44,25-34
31044,38,Male,15,Technology,9292,Fair,High,Average,1,Yes,77,Bachelor’s Degree,Married,0,Entry,Large,21,No,No,No,Poor,Low,Left,23,35-44,18-25
39489,38,Male,5,Technology,9111,Fair,Very High,High,0,No,16,High School,Married,0,Senior,Small,48,No,No,No,Fair,High,Stayed,33,35-44,25-34
68292,36,Female,11,Finance,8761,Good,Medium,Below Average,0,No,44,Master’s Degree,Married,1,Senior,Large,44,No,No,No,Good,Low,Stayed,25,35-44,25-34
35205,59,Female,8,Media,5941,Fair,Low,Low,2,No,85,Bachelor’s Degree,Single,2,Senior,Medium,59,No,No,No,Good,Medium,Left,51,55-64,45-54
8493,50,Male,26,Education,3777,Poor,High,Average,1,Yes,56,Associate Degree,Single,4,Senior,Medium,97,No,No,No,Good,Low,Stayed,24,45-54,18-25
34673,58,Female,10,Media,5420,Good,Medium,Below Average,0,No,74,PhD,Single,4,Senior,Medium,17,No,No,Yes,Good,Low,Stayed,48,55-64,45-54
10394,20,Female,2,Technology,9434,Fair,Medium,Average,0,No,46,Associate Degree,Married,0,Entry,Medium,16,No,No,No,Poor,Low,Left,18,18-25,18-25
54143,30,Female,10,Media,5140,Good,Very High,Average,1,No,42,Bachelor’s Degree,Married,3,Mid,Large,30,No,No,No,Poor,Medium,Stayed,20,25-34,18-25
35601,49,Female,28,Education,5177,Excellent,Medium,Average,2,Yes,22,Master’s Degree,Single,0,Entry,Small,97,No,No,No,Good,Low,Left,21,45-54,18-25
71893,55,Male,6,Media,5674,Poor,High,High,0,No,99,High School,Married,1,Entry,Small,41,No,No,No,Good,Medium,Left,49,55-64,45-54
73638,57,Male,14,Media,5640,Excellent,High,Below Average,1,No,97,Master’s Degree,Divorced,0,Entry,Small,71,No,No,No,Fair,Low,Stayed,43,55-64,35-44
10814,50,Male,23,Healthcare,6430,Good,Medium,Average,3,Yes,35,Associate Degree,Married,5,Entry,Medium,63,No,No,No,Poor,Medium,Stayed,27,45-54,25-34
30552,56,Male,10,Technology,11309,Good,High,Average,0,No,8,Associate Degree,Single,0,Mid,Small,81,No,No,No,Poor,Low,Stayed,46,55-64,45-54
40508,23,Male,4,Technology,6678,Excellent,High,Average,2,Yes,32,Master’s Degree,Single,1,Entry,Medium,58,No,No,No,Good,Medium,Left,19,18-25,18-25
73353,47,Male,26,Healthcare,6326,Fair,High,Average,0,No,5,Bachelor’s Degree,Married,0,Senior,Medium,39,No,No,No,Good,Low,Stayed,21,45-54,18-25
50829,43,Female,11,Healthcare,9157,Good,High,Below Average,2,No,23,Bachelor’s Degree,Single,0,Mid,Medium,77,Yes,No,No,Poor,Low,Stayed,32,35-44,25-34
66954,47,Female,13,Education,3631,Poor,High,Average,0,No,82,Bachelor’s Degree,Single,1,Entry,Medium,92,No,No,No,Excellent,Medium,Left,34,45-54,25-34
16118,59,Female,8,Healthcare,8854,Good,High,Average,2,No,83,Bachelor’s Degree,Married,4,Entry,Medium,85,No,No,No,Good,Low,Stayed,51,55-64,45-54
51916,26,Female,5,Education,5051,Fair,Medium,Average,2,No,20,Bachelor’s Degree,Single,1,Mid,Medium,37,Yes,No,No,Fair,Very High,Stayed,21,25-34,18-25
52667,54,Male,32,Healthcare,7681,Good,Medium,High,1,Yes,92,Master’s Degree,Single,0,Senior,Small,93,No,No,No,Good,Medium,Stayed,22,45-54,18-25
60082,22,Female,3,Technology,7174,Fair,Low,Average,0,No,55,Bachelor’s Degree,Married,1,Mid,Small,63,No,No,No,Good,Low,Left,19,18-25,18-25
2331,58,Male,29,Education,4502,Good,Medium,Average,1,Yes,76,Bachelor’s Degree,Single,0,Mid,Small,84,Yes,No,No,Good,High,Stayed,29,55-64,25-34
62754,49,Female,6,Technology,11103,Good,Low,Average,0,No,10,Bachelor’s Degree,Divorced,0,Mid,Medium,40,Yes,No,No,Fair,Low,Left,43,45-54,35-44
22530,34,Male,3,Finance,4162,Fair,Medium,Below Average,0,No,94,High School,Married,0,Senior,Medium,73,No,No,No,Good,Medium,Stayed,31,25-34,25-34
26932,43,Male,10,Education,4573,Fair,High,High,1,Yes,13,Bachelor’s Degree,Married,1,Entry,Small,43,No,No,No,Good,High,Stayed,33,35-44,25-34
53283,57,Male,24,Media,5562,Good,High,High,0,No,33,Master’s Degree,Single,4,Entry,Medium,94,No,No,No,Poor,High,Left,33,55-64,25-34
6949,34,Female,2,Healthcare,8382,Fair,Medium,Average,2,Yes,86,Associate Degree,Divorced,0,Mid,Medium,42,No,No,No,Good,Very High,Stayed,32,25-34,25-34
72040,31,Male,3,Media,5436,Good,High,Average,0,No,47,High School,Married,1,Senior,Small,14,Yes,No,Yes,Good,Low,Stayed,28,25-34,25-34
1676,43,Male,23,Technology,10417,Fair,High,Average,0,No,85,High School,Married,2,Mid,Medium,66,No,No,No,Excellent,High,Left,20,35-44,18-25
29381,28,Female,8,Media,6025,Fair,Very High,Average,0,No,82,Associate Degree,Single,5,Senior,Small,19,No,No,No,Good,High,Left,20,25-34,18-25
69247,58,Female,11,Media,5637,Excellent,High,Average,0,No,51,Associate Degree,Single,0,Entry,Large,82,No,No,No,Poor,Very High,Left,47,55-64,45-54
15094,24,Female,6,Media,6339,Good,High,Average,1,No,40,Bachelor’s Degree,Single,3,Entry,Small,48,No,No,No,Good,High,Left,18,18-25,18-25
42329,33,Male,5,Technology,8923,Excellent,High,High,0,No,4,High School,Married,0,Mid,Medium,83,Yes,No,No,Excellent,Low,Stayed,28,25-34,25-34
11509,59,Male,10,Education,4041,Fair,High,Average,0,No,38,Associate Degree,Married,4,Mid,Medium,47,No,No,No,Fair,Very High,Left,49,55-64,45-54
10017,33,Female,11,Finance,6619,Fair,Medium,Average,0,Yes,54,Bachelor’s Degree,Single,4,Senior,Medium,20,No,No,No,Good,High,Stayed,22,25-34,18-25
57779,50,Female,30,Finance,7275,Fair,High,Average,1,No,19,Master’s Degree,Single,3,Entry,Small,97,No,No,No,Poor,Medium,Left,20,45-54,18-25
45025,50,Male,1,Education,4831,Good,Very High,Average,0,Yes,14,Associate Degree,Divorced,0,Senior,Medium,62,No,No,No,Fair,Medium,Stayed,49,45-54,45-54
63112,37,Male,12,Finance,11332,Good,Low,Average,0,Yes,41,Associate Degree,Single,1,Mid,Medium,48,Yes,No,No,Good,Medium,Stayed,25,35-44,25-34
24776,35,Male,17,Healthcare,10730,Fair,High,High,1,Yes,52,Master’s Degree,Married,1,Entry,Medium,89,No,No,No,Good,Medium,Left,18,35-44,18-25
71499,31,Female,12,Education,3257,Fair,Very High,Average,0,No,82,Master’s Degree,Divorced,3,Mid,Medium,47,No,No,No,Excellent,High,Left,19,25-34,18-25
41640,37,Male,10,Healthcare,8770,Poor,High,Average,1,No,69,Bachelor’s Degree,Single,2,Mid,Medium,33,Yes,No,No,Fair,Medium,Left,27,35-44,25-34
69473,37,Female,3,Education,3646,Good,Medium,Average,3,No,7,Bachelor’s Degree,Single,0,Mid,Large,64,No,No,Yes,Good,Medium,Left,34,35-44,25-34
211,23,Female,4,Healthcare,9184,Good,High,Average,1,No,19,High School,Single,2,Entry,Medium,66,No,No,No,Fair,Low,Left,19,18-25,18-25
11469,27,Female,6,Finance,8105,Poor,Medium,Average,0,No,50,High School,Married,0,Entry,Medium,77,No,No,Yes,Good,High,Left,21,25-34,18-25
49699,51,Male,15,Education,3480,Fair,Low,Average,0,Yes,77,High School,Divorced,1,Mid,Medium,90,Yes,No,Yes,Excellent,High,Left,36,45-54,35-44
30750,24,Female,4,Finance,11991,Fair,High,Average,1,No,8,Associate Degree,Married,0,Mid,Medium,18,No,No,No,Good,Low,Left,20,18-25,18-25
54259,35,Female,8,Healthcare,7718,Good,High,Low,0,Yes,63,High School,Married,2,Senior,Medium,25,Yes,No,No,Good,Low,Stayed,27,35-44,25-34
45771,50,Male,14,Healthcare,8221,Excellent,Medium,Average,0,Yes,92,Master’s Degree,Married,3,Mid,Medium,59,Yes,No,No,Poor,High,Stayed,36,45-54,35-44
25787,53,Female,7,Technology,12164,Fair,High,Average,0,No,70,PhD,Divorced,4,Mid,Small,65,No,No,No,Poor,Very High,Left,46,45-54,45-54
36668,59,Female,30,Technology,9292,Good,Very High,Average,1,Yes,10,High School,Single,3,Mid,Large,37,No,No,No,Good,Medium,Stayed,29,55-64,25-34
42167,31,Female,4,Technology,7173,Excellent,High,Average,0,No,67,Associate Degree,Married,0,Mid,Medium,8,No,No,No,Good,High,Stayed,27,25-34,25-34
59095,56,Female,25,Media,6621,Good,Very High,Low,1,No,79,Bachelor’s Degree,Married,3,Entry,Small,65,No,No,Yes,Excellent,High,Stayed,31,55-64,25-34
66955,53,Male,17,Technology,7674,Fair,Very High,Below Average,0,No,36,High School,Married,4,Senior,Large,24,No,No,No,Poor,Low,Stayed,36,45-54,35-44
34668,57,Male,5,Healthcare,9911,Fair,High,High,1,Yes,83,PhD,Married,0,Mid,Medium,20,No,No,No,Good,Medium,Stayed,52,55-64,45-54
21083,22,Male,1,Finance,8101,Fair,High,Average,0,No,14,Bachelor’s Degree,Married,4,Mid,Medium,41,No,No,No,Good,High,Stayed,21,18-25,18-25
48483,50,Female,23,Education,5319,Fair,High,Average,1,No,78,Bachelor’s Degree,Single,1,Entry,Medium,83,No,No,No,Fair,Low,Left,27,45-54,25-34
17902,54,Female,27,Healthcare,9025,Excellent,High,Average,0,No,75,Master’s Degree,Single,1,Senior,Medium,39,No,No,No,Good,Medium,Stayed,27,45-54,25-34
38985,52,Female,31,Education,3697,Fair,High,Average,1,Yes,69,PhD,Married,4,Entry,Small,79,No,No,No,Good,High,Left,21,45-54,18-25
40661,47,Male,17,Finance,8149,Good,Medium,Average,1,No,65,Bachelor’s Degree,Married,0,Mid,Small,76,No,No,No,Good,High,Stayed,30,45-54,25-34
10902,54,Male,2,Finance,9258,Poor,High,Low,1,Yes,73,Master’s Degree,Married,0,Entry,Medium,62,No,No,No,Fair,Low,Left,52,45-54,45-54
55243,43,Male,8,Healthcare,7713,Good,High,Average,2,Yes,68,High School,Married,1,Entry,Large,54,No,No,Yes,Good,High,Left,35,35-44,35-44
14488,57,Male,29,Technology,10422,Good,High,Average,0,Yes,42,Associate Degree,Single,1,Entry,Medium,87,No,No,No,Good,Medium,Stayed,28,55-64,25-34
53759,24,Male,4,Finance,7832,Fair,High,Average,0,Yes,73,Bachelor’s Degree,Single,0,Mid,Medium,65,No,No,No,Good,Low,Left,20,18-25,18-25
56910,54,Female,28,Education,5347,Excellent,High,Average,0,Yes,11,Bachelor’s Degree,Married,1,Entry,Small,30,No,No,No,Poor,Low,Left,26,45-54,25-34
66116,51,Female,24,Media,6625,Poor,Very High,High,3,Yes,49,Bachelor’s Degree,Married,1,Mid,Large,75,No,No,No,Excellent,Medium,Stayed,27,45-54,25-34
58640,58,Male,5,Technology,10403,Good,High,Average,2,No,94,Associate Degree,Single,2,Entry,Large,74,No,No,No,Fair,Low,Left,53,55-64,45-54
66519,54,Female,24,Education,4785,Good,Very High,Low,0,Yes,79,PhD,Married,0,Entry,Large,32,No,No,No,Fair,Medium,Left,30,45-54,25-34
44158,26,Female,5,Healthcare,8839,Good,Medium,Average,2,No,89,Master’s Degree,Divorced,0,Mid,Small,62,No,No,No,Poor,Medium,Left,21,25-34,18-25
21422,27,Male,9,Media,6354,Poor,High,High,0,No,56,Bachelor’s Degree,Married,3,Mid,Medium,14,No,No,No,Good,Low,Stayed,18,25-34,18-25
62507,35,Male,8,Technology,7876,Fair,Very High,High,1,No,56,Bachelor’s Degree,Married,0,Mid,Medium,53,No,No,No,Poor,Medium,Left,27,35-44,25-34
7030,37,Male,5,Education,4833,Good,Low,Average,0,Yes,3,Associate Degree,Married,4,Entry,Medium,80,No,No,No,Poor,Medium,Stayed,32,35-44,25-34
40891,53,Male,1,Education,4411,Fair,Very High,Average,0,No,69,Master’s Degree,Single,0,Senior,Medium,45,No,No,Yes,Fair,High,Left,52,45-54,45-54
45499,42,Male,9,Finance,12138,Fair,High,Average,0,No,70,Bachelor’s Degree,Single,1,Mid,Large,56,No,No,No,Good,Medium,Left,33,35-44,25-34
49474,55,Male,21,Healthcare,7676,Excellent,Very High,Average,1,No,31,Bachelor’s Degree,Single,3,Entry,Large,55,No,No,No,Good,Low,Left,34,55-64,25-34
73860,39,Female,4,Media,5053,Good,Medium,Average,0,No,24,Bachelor’s Degree,Single,2,Entry,Large,25,No,No,No,Good,Low,Left,35,35-44,35-44
65420,36,Male,6,Media,5415,Fair,Medium,Average,1,No,12,High School,Married,4,Entry,Medium,19,No,No,No,Good,Medium,Stayed,30,35-44,25-34
345,59,Male,4,Media,5685,Good,Medium,Low,3,No,61,High School,Married,4,Entry,Medium,28,Yes,No,No,Poor,Medium,Stayed,55,55-64,55-64
72678,29,Male,9,Healthcare,7395,Good,High,Average,0,Yes,54,Associate Degree,Married,2,Mid,Medium,54,Yes,No,No,Good,Medium,Stayed,20,25-34,18-25
12956,45,Female,12,Finance,11776,Excellent,High,Average,4,No,89,PhD,Married,1,Mid,Medium,33,No,No,No,Poor,Low,Stayed,33,45-54,25-34
36429,51,Male,23,Finance,6878,Good,Very High,Low,1,Yes,87,Bachelor’s Degree,Married,0,Senior,Medium,32,No,No,No,Excellent,Medium,Stayed,28,45-54,25-34
23335,57,Male,19,Education,5385,Excellent,High,Average,0,Yes,33,High School,Single,2,Senior,Medium,53,No,No,No,Fair,High,Stayed,38,55-64,35-44
21223,44,Male,10,Technology,8001,Excellent,Very High,High,1,Yes,54,Bachelor’s Degree,Married,1,Mid,Large,84,No,No,No,Good,High,Left,34,35-44,25-34
11984,42,Female,16,Media,6097,Poor,High,Average,0,Yes,99,Associate Degree,Single,1,Entry,Small,40,No,No,No,Good,Low,Left,26,35-44,25-34
27103,31,Female,5,Healthcare,7961,Good,High,Average,0,Yes,47,Bachelor’s Degree,Single,0,Mid,Large,57,No,No,No,Good,Medium,Left,26,25-34,25-34
16034,29,Male,3,Media,6940,Fair,Medium,High,4,No,23,High School,Married,0,Entry,Small,29,Yes,No,No,Good,Low,Stayed,26,25-34,25-34
42479,51,Male,13,Education,4114,Fair,Very High,Average,3,No,99,PhD,Single,1,Mid,Medium,78,No,No,No,Good,High,Stayed,38,45-54,35-44
28398,49,Female,11,Healthcare,5873,Fair,Very High,Average,0,No,80,PhD,Married,0,Senior,Small,57,No,No,No,Poor,Medium,Stayed,38,45-54,35-44
70946,53,Male,20,Finance,7386,Good,Medium,Below Average,2,No,33,Master’s Degree,Divorced,0,Mid,Medium,60,No,No,No,Good,Low,Stayed,33,45-54,25-34
29332,55,Male,4,Technology,10150,Excellent,High,Below Average,2,Yes,9,High School,Single,5,Senior,Medium,5,No,No,No,Good,Low,Stayed,51,55-64,45-54
38423,40,Female,17,Healthcare,6930,Poor,High,Below Average,0,No,28,Bachelor’s Degree,Single,2,Entry,Small,47,Yes,No,No,Good,Low,Left,23,35-44,18-25
49865,54,Male,9,Healthcare,9468,Fair,High,Below Average,0,No,97,Associate Degree,Married,0,Entry,Large,23,No,No,No,Fair,Low,Left,45,45-54,45-54
10951,51,Female,27,Media,5379,Good,Medium,Average,1,Yes,92,PhD,Single,1,Entry,Small,64,No,No,No,Good,High,Left,24,45-54,18-25
73222,50,Male,14,Healthcare,5359,Good,High,High,1,No,28,Bachelor’s Degree,Married,1,Mid,Small,53,No,No,No,Poor,Low,Stayed,36,45-54,35-44
3565,25,Female,3,Education,4116,Excellent,Medium,High,1,Yes,95,Associate Degree,Married,0,Senior,Medium,67,Yes,No,No,Poor,High,Stayed,22,25-34,18-25
2236,49,Male,19,Media,4973,Excellent,Medium,Average,2,Yes,2,Associate Degree,Married,1,Senior,Medium,97,No,No,No,Fair,High,Stayed,30,45-54,25-34
34620,46,Female,17,Healthcare,7557,Fair,Low,Average,1,No,52,Associate Degree,Single,0,Entry,Medium,53,No,No,No,Excellent,Very High,Left,29,45-54,25-34
58077,51,Male,33,Media,5775,Fair,High,Average,0,No,18,Bachelor’s Degree,Married,1,Entry,Small,94,Yes,No,No,Good,Medium,Stayed,18,45-54,18-25
56266,51,Male,10,Healthcare,7430,Poor,High,Average,1,No,36,Bachelor’s Degree,Single,1,Mid,Large,44,No,No,No,Good,Medium,Left,41,45-54,35-44
39671,48,Male,19,Technology,9018,Poor,High,Average,0,No,9,Bachelor’s Degree,Single,0,Senior,Large,81,Yes,No,No,Good,Medium,Stayed,29,45-54,25-34
25870,54,Female,22,Technology,12259,Fair,High,Average,2,No,74,Master’s Degree,Married,4,Entry,Medium,95,No,No,Yes,Poor,Low,Left,32,45-54,25-34
